 Wavelength  FilterTrans          PCE 
       3.05          0.0          0.0 
      3.051          0.0          0.0 
      3.052          0.0          0.0 
      3.053          0.0          0.0 
      3.054          0.0          0.0 
      3.055  1.22225e-08  8.43117e-09 
      3.056  1.59258e-08   1.0987e-08 
      3.057  1.96291e-08  1.35463e-08 
      3.058  3.35709e-06  2.31706e-06 
      3.059  7.06458e-06  4.87758e-06 
       3.06  1.20951e-05  8.35269e-06 
      3.061  2.02154e-05  1.39655e-05 
      3.062  2.83338e-05   1.9579e-05 
      3.063   3.0223e-05   2.0892e-05 
      3.064  2.79617e-05  1.93338e-05 
      3.065     2.57e-05  1.77746e-05 
      3.066  1.61891e-05  1.12007e-05 
      3.067  6.67811e-06  4.62156e-06 
      3.068  1.28408e-06  8.89156e-07 
      3.069    5.495e-06  3.80597e-06 
       3.07  9.70592e-06  6.72499e-06 
      3.071  1.90204e-05  1.31819e-05 
      3.072  3.05202e-05  2.11634e-05 
      3.073    4.202e-05  2.91445e-05 
      3.074  3.68708e-05  2.55873e-05 
      3.075  3.17203e-05  2.20182e-05 
      3.076  2.67566e-05   1.8583e-05 
      3.077  2.20715e-05  1.53343e-05 
      3.078  1.73853e-05   1.2084e-05 
      3.079  1.48977e-05  1.03585e-05 
       3.08  1.33516e-05  9.28765e-06 
      3.081  1.19263e-05  8.30187e-06 
      3.082  1.15893e-05  8.06941e-06 
      3.083  1.12522e-05  7.83842e-06 
      3.084  9.35123e-06  6.51796e-06 
      3.085  5.10531e-06  3.56056e-06 
      3.086  8.59387e-07  5.99703e-07 
      3.087          0.0          0.0 
      3.088          0.0          0.0 
      3.089          0.0          0.0 
       3.09          0.0          0.0 
      3.091          0.0          0.0 
      3.092          0.0          0.0 
      3.093          0.0          0.0 
      3.094          0.0          0.0 
      3.095          0.0          0.0 
      3.096          0.0          0.0 
      3.097          0.0          0.0 
      3.098          0.0          0.0 
      3.099          0.0          0.0 
        3.1          0.0          0.0 
      3.101          0.0          0.0 
      3.102          0.0          0.0 
      3.103          0.0          0.0 
      3.104          0.0          0.0 
      3.105          0.0          0.0 
      3.106          0.0          0.0 
      3.107          0.0          0.0 
      3.108          0.0          0.0 
      3.109          0.0          0.0 
       3.11          0.0          0.0 
      3.111          0.0          0.0 
      3.112          0.0          0.0 
      3.113          0.0          0.0 
      3.114          0.0          0.0 
      3.115          0.0          0.0 
      3.116          0.0          0.0 
      3.117          0.0          0.0 
      3.118          0.0          0.0 
      3.119          0.0          0.0 
       3.12          0.0          0.0 
      3.121          0.0          0.0 
      3.122          0.0          0.0 
      3.123          0.0          0.0 
      3.124          0.0          0.0 
      3.125          0.0          0.0 
      3.126          0.0          0.0 
      3.127          0.0          0.0 
      3.128          0.0          0.0 
      3.129          0.0          0.0 
       3.13          0.0          0.0 
      3.131          0.0          0.0 
      3.132          0.0          0.0 
      3.133          0.0          0.0 
      3.134          0.0          0.0 
      3.135          0.0          0.0 
      3.136          0.0          0.0 
      3.137          0.0          0.0 
      3.138          0.0          0.0 
      3.139          0.0          0.0 
       3.14          0.0          0.0 
      3.141          0.0          0.0 
      3.142          0.0          0.0 
      3.143          0.0          0.0 
      3.144          0.0          0.0 
      3.145          0.0          0.0 
      3.146          0.0          0.0 
      3.147          0.0          0.0 
      3.148          0.0          0.0 
      3.149          0.0          0.0 
       3.15          0.0          0.0 
      3.151          0.0          0.0 
      3.152          0.0          0.0 
      3.153          0.0          0.0 
      3.154          0.0          0.0 
      3.155          0.0          0.0 
      3.156          0.0          0.0 
      3.157          0.0          0.0 
      3.158          0.0          0.0 
      3.159          0.0          0.0 
       3.16          0.0          0.0 
      3.161          0.0          0.0 
      3.162          0.0          0.0 
      3.163          0.0          0.0 
      3.164          0.0          0.0 
      3.165          0.0          0.0 
      3.166          0.0          0.0 
      3.167          0.0          0.0 
      3.168          0.0          0.0 
      3.169          0.0          0.0 
       3.17          0.0          0.0 
      3.171          0.0          0.0 
      3.172          0.0          0.0 
      3.173          0.0          0.0 
      3.174          0.0          0.0 
      3.175          0.0          0.0 
      3.176          0.0          0.0 
      3.177          0.0          0.0 
      3.178          0.0          0.0 
      3.179          0.0          0.0 
       3.18          0.0          0.0 
      3.181          0.0          0.0 
      3.182          0.0          0.0 
      3.183          0.0          0.0 
      3.184          0.0          0.0 
      3.185          0.0          0.0 
      3.186          0.0          0.0 
      3.187          0.0          0.0 
      3.188          0.0          0.0 
      3.189          0.0          0.0 
       3.19          0.0          0.0 
      3.191          0.0          0.0 
      3.192          0.0          0.0 
      3.193          0.0          0.0 
      3.194          0.0          0.0 
      3.195          0.0          0.0 
      3.196          0.0          0.0 
      3.197          0.0          0.0 
      3.198          0.0          0.0 
      3.199          0.0          0.0 
        3.2          0.0          0.0 
      3.201  7.95842e-06  6.14247e-06 
      3.202  2.12026e-05  1.63737e-05 
      3.203    3.445e-05  2.66215e-05 
      3.204  3.75574e-05  2.90388e-05 
      3.205  4.06647e-05  3.14555e-05 
      3.206  4.14039e-05   3.2045e-05 
      3.207    3.662e-05  2.83553e-05 
      3.208  3.18361e-05  2.46647e-05 
      3.209  3.79993e-05  2.94528e-05 
       3.21  4.88546e-05  3.78837e-05 
      3.211    5.971e-05  4.63262e-05 
      3.212  6.04137e-05  4.68925e-05 
      3.213  6.11177e-05  4.74645e-05 
      3.214  5.86255e-05  4.55534e-05 
      3.215  5.13368e-05  3.99072e-05 
      3.216  4.40463e-05  3.42547e-05 
      3.217  3.72453e-05  2.89811e-05 
      3.218  3.06534e-05  2.38572e-05 
      3.219  2.46506e-05  1.91936e-05 
       3.22  2.39581e-05  1.86625e-05 
      3.221  2.32656e-05   1.8127e-05 
      3.222  2.47077e-05  1.92588e-05 
      3.223  2.93547e-05   2.2893e-05 
      3.224  3.40006e-05   2.6522e-05 
      3.225  2.70136e-05   2.1083e-05 
      3.226  1.71151e-05  1.33605e-05 
      3.227    8.086e-06  6.31482e-06 
      3.228  6.84772e-06  5.34895e-06 
      3.229  5.60914e-06  4.38332e-06 
       3.23  5.67703e-06  4.43733e-06 
      3.231  7.05107e-06  5.51264e-06 
      3.232  8.42545e-06  6.59007e-06 
      3.233  6.12484e-06  4.79176e-06 
      3.234  2.90667e-06  2.27457e-06 
      3.235  1.65319e-08  1.29439e-08 
      3.236  8.19285e-08  6.41625e-08 
      3.237  1.47309e-07  1.15393e-07 
      3.238  1.80575e-06  1.41485e-06 
      3.239  5.05804e-06  3.96365e-06 
       3.24  8.30954e-06  6.51318e-06 
      3.241  6.30184e-06  4.94167e-06 
      3.242  2.97816e-06  2.33591e-06 
      3.243  2.97034e-07  2.33057e-07 
      3.244  1.82231e-07  1.43014e-07 
      3.245  6.74287e-08  5.29247e-08 
      3.246          0.0          0.0 
      3.247          0.0          0.0 
      3.248          0.0          0.0 
      3.249          0.0          0.0 
       3.25          0.0          0.0 
      3.251          0.0          0.0 
      3.252          0.0          0.0 
      3.253          0.0          0.0 
      3.254          0.0          0.0 
      3.255          0.0          0.0 
      3.256          0.0          0.0 
      3.257          0.0          0.0 
      3.258          0.0          0.0 
      3.259          0.0          0.0 
       3.26          0.0          0.0 
      3.261          0.0          0.0 
      3.262          0.0          0.0 
      3.263          0.0          0.0 
      3.264          0.0          0.0 
      3.265  2.46218e-06  1.93912e-06 
      3.266  4.91377e-06  3.86993e-06 
      3.267  6.26085e-06  4.93188e-06 
      3.268  5.03015e-06  3.96285e-06 
      3.269  3.79915e-06  2.99306e-06 
       3.27  2.54337e-06  2.00415e-06 
      3.271  1.27683e-06  1.00614e-06 
      3.272          0.0          0.0 
      3.273          0.0          0.0 
      3.274          0.0          0.0 
      3.275          0.0          0.0 
      3.276          0.0          0.0 
      3.277          0.0          0.0 
      3.278          0.0          0.0 
      3.279          0.0          0.0 
       3.28          0.0          0.0 
      3.281  3.75331e-07  2.95985e-07 
      3.282  7.40749e-07  5.84223e-07 
      3.283  4.44314e-06  3.50469e-06 
      3.284  1.31541e-05  1.03759e-05 
      3.285  2.18671e-05  1.72526e-05 
      3.286  1.78918e-05   1.4115e-05 
      3.287  8.48082e-06  6.69071e-06 
      3.288          0.0          0.0 
      3.289          0.0          0.0 
       3.29          0.0          0.0 
      3.291          0.0          0.0 
      3.292          0.0          0.0 
      3.293          0.0          0.0 
      3.294          0.0          0.0 
      3.295          0.0          0.0 
      3.296          0.0          0.0 
      3.297          0.0          0.0 
      3.298          0.0          0.0 
      3.299          0.0          0.0 
        3.3          0.0          0.0 
      3.301          0.0          0.0 
      3.302  2.44646e-05   1.9321e-05 
      3.303  5.50255e-05  4.34522e-05 
      3.304   7.8774e-05   6.2225e-05 
      3.305  7.52399e-05  5.94273e-05 
      3.306  7.17066e-05  5.66481e-05 
      3.307  6.25963e-05  4.94512e-05 
      3.308  4.79055e-05  3.78493e-05 
      3.309  3.32182e-05  2.62479e-05 
       3.31  2.10564e-05  1.66397e-05 
      3.311  9.52356e-06  7.52599e-06 
      3.312  2.78516e-07  2.20142e-07 
      3.313   1.7112e-07  1.35256e-07 
      3.314  6.37236e-08  5.03734e-08 
      3.315          0.0          0.0 
      3.316          0.0          0.0 
      3.317          0.0          0.0 
      3.318          0.0          0.0 
      3.319          0.0          0.0 
       3.32          0.0          0.0 
      3.321          0.0          0.0 
      3.322          0.0          0.0 
      3.323          0.0          0.0 
      3.324          0.0          0.0 
      3.325          0.0          0.0 
      3.326          0.0          0.0 
      3.327          0.0          0.0 
      3.328  1.44468e-08  1.14289e-08 
      3.329    2.926e-08  2.31485e-08 
       3.33  4.40733e-08  3.48723e-08 
      3.331  8.23136e-08  6.51368e-08 
      3.332  1.36157e-07  1.07734e-07 
      3.333      1.9e-07   1.5034e-07 
      3.334  1.23324e-07  9.76025e-08 
      3.335  5.66649e-08  4.48422e-08 
      3.336          0.0          0.0 
      3.337          0.0          0.0 
      3.338          0.0          0.0 
      3.339          0.0          0.0 
       3.34          0.0          0.0 
      3.341          0.0          0.0 
      3.342          0.0          0.0 
      3.343          0.0          0.0 
      3.344          0.0          0.0 
      3.345          0.0          0.0 
      3.346          0.0          0.0 
      3.347          0.0          0.0 
      3.348          0.0          0.0 
      3.349          0.0          0.0 
       3.35          0.0          0.0 
      3.351          0.0          0.0 
      3.352          0.0          0.0 
      3.353          0.0          0.0 
      3.354          0.0          0.0 
      3.355          0.0          0.0 
      3.356          0.0          0.0 
      3.357          0.0          0.0 
      3.358          0.0          0.0 
      3.359          0.0          0.0 
       3.36          0.0          0.0 
      3.361          0.0          0.0 
      3.362          0.0          0.0 
      3.363          0.0          0.0 
      3.364          0.0          0.0 
      3.365          0.0          0.0 
      3.366          0.0          0.0 
      3.367          0.0          0.0 
      3.368          0.0          0.0 
      3.369          0.0          0.0 
       3.37          0.0          0.0 
      3.371          0.0          0.0 
      3.372          0.0          0.0 
      3.373    1.074e-08  8.50731e-09 
      3.374  1.44445e-08  1.14419e-08 
      3.375  1.81482e-08  1.43759e-08 
      3.376  1.67201e-05  1.32435e-05 
      3.377  5.01282e-05  3.97056e-05 
      3.378  8.35284e-05  6.61624e-05 
      3.379  0.000123102    9.751e-05 
       3.38  0.000164228  0.000130115 
      3.381  0.000203981  0.000161613 
      3.382  0.000238277  0.000188768 
      3.383  0.000272574  0.000215942 
      3.384  0.000297172  0.000235432 
      3.385  0.000312056  0.000247227 
      3.386   0.00032694  0.000259023 
      3.387  0.000327027  0.000259095 
      3.388  0.000325468  0.000257916 
      3.389  0.000324173  0.000256893 
       3.39  0.000323938  0.000256684 
      3.391  0.000323704  0.000256502 
      3.392  0.000321434  0.000254706 
      3.393  0.000317809  0.000251837 
      3.394  0.000314183  0.000248967 
      3.395  0.000302426  0.000239703 
      3.396  0.000289764  0.000229694 
      3.397  0.000274951  0.000217954 
      3.398  0.000255135  0.000202249 
      3.399  0.000235318  0.000186542 
        3.4  0.000211969  0.000168017 
      3.401  0.000186275  0.000147684 
      3.402   0.00016058  0.000127315 
      3.403  0.000137351  0.000108922 
      3.404  0.000114128  9.05077e-05 
      3.405  9.33225e-05  7.40171e-05 
      3.406  7.81618e-05  6.20066e-05 
      3.407  6.29975e-05  4.99776e-05 
      3.408  5.13362e-05  4.07271e-05 
      3.409  4.11743e-05  3.26726e-05 
       3.41    3.101e-05  2.46076e-05 
      3.411  2.29181e-05  1.81903e-05 
      3.412  1.48263e-05  1.17691e-05 
      3.413  1.36623e-05  1.08453e-05 
      3.414   2.2891e-05  1.81751e-05 
      3.415  3.21196e-05  2.55028e-05 
      3.416  4.19217e-05  3.32929e-05 
      3.417   5.1972e-05  4.12751e-05 
      3.418    6.202e-05  4.92708e-05 
      3.419  6.55272e-05  5.20578e-05 
       3.42  6.90352e-05  5.48454e-05 
      3.421  7.17546e-05  5.70173e-05 
      3.422  7.32916e-05  5.82322e-05 
      3.423   7.4829e-05  5.94656e-05 
      3.424  7.51877e-05  5.97565e-05 
      3.425  7.50415e-05  5.96523e-05 
      3.426  7.53624e-05  5.99071e-05 
      3.427  7.98805e-05  6.34984e-05 
      3.428  8.43985e-05  6.71033e-05 
      3.429  9.22356e-05  7.33341e-05 
       3.43  0.000105057  8.35448e-05 
      3.431  0.000117876  9.37511e-05 
      3.432  0.000120541  9.58932e-05 
      3.433  0.000120667  9.59962e-05 
      3.434  0.000121494  9.66767e-05 
      3.435  0.000128628  0.000102356 
      3.436  0.000135763  0.000108049 
      3.437  0.000142378  0.000113352 
      3.438  0.000148474  0.000118208 
      3.439   0.00015457   0.00012309 
       3.44  0.000165157  0.000131525 
      3.441  0.000176863  0.000140879 
      3.442  0.000188424  0.000150092 
      3.443  0.000199408  0.000158877 
      3.444  0.000210389  0.000167647 
      3.445  0.000219328  0.000174774 
      3.446  0.000226224  0.000180311 
      3.447  0.000233119  0.000185811 
      3.448  0.000244775  0.000195146 
      3.449   0.00025696  0.000204865 
       3.45  0.000268579  0.000214199 
      3.451  0.000277923  0.000221657 
      3.452  0.000287266  0.000229162 
      3.453  0.000298103  0.000237814 
      3.454  0.000310429  0.000247654 
      3.455  0.000322756  0.000257548 
      3.456  0.000332643  0.000265445 
      3.457  0.000342257  0.000273208 
      3.458  0.000349228   0.00027878 
      3.459  0.000345611  0.000275957 
       3.46  0.000341996  0.000273078 
      3.461  0.000341114  0.000272377 
      3.462  0.000342055  0.000273188 
      3.463  0.000342996  0.000273943 
      3.464  0.000348832  0.000278664 
      3.465  0.000355213  0.000283793 
      3.466  0.000360667  0.000288155 
      3.467  0.000363956  0.000290845 
      3.468  0.000367244  0.000293476 
      3.469  0.000362845  0.000290024 
       3.47  0.000353323  0.000282416 
      3.471    0.0003438  0.000274842 
      3.472  0.000343426  0.000274607 
      3.473  0.000343052  0.000274345 
      3.474   0.00034465  0.000275687 
      3.475  0.000350849  0.000280654 
      3.476   0.00035705  0.000285623 
      3.477  0.000357759  0.000286258 
      3.478  0.000356115  0.000284951 
      3.479   0.00035447  0.000283644 
       3.48  0.000358401  0.000286856 
      3.481  0.000362331  0.000290036 
      3.482  0.000369221  0.000295616 
      3.483  0.000380546  0.000304687 
      3.484   0.00039187  0.000313759 
      3.485  0.000393782  0.000315359 
      3.486  0.000391656  0.000313661 
      3.487   0.00038953  0.000311963 
      3.488  0.000397948  0.000318775 
      3.489  0.000406368  0.000325524 
       3.49  0.000418118  0.000334942 
      3.491   0.00043487  0.000348405 
      3.492  0.000451625  0.000361912 
      3.493  0.000461908  0.000370161 
      3.494  0.000469419   0.00037619 
      3.495  0.000477159   0.00038248 
      3.496  0.000486964  0.000390349 
      3.497  0.000496767  0.000398217 
      3.498  0.000504351  0.000404306 
      3.499  0.000508605  0.000407809 
        3.5  0.000512859   0.00041123 
      3.501  0.000517559  0.000415001 
      3.502  0.000522371  0.000418863 
      3.503  0.000527571  0.000423077 
      3.504  0.000536266   0.00043014 
      3.505  0.000544963  0.000437118 
      3.506  0.000544564  0.000436801 
      3.507  0.000535071  0.000429189 
      3.508  0.000525579  0.000421577 
      3.509  0.000524951  0.000421076 
       3.51  0.000526539  0.000422352 
      3.511  0.000530342  0.000425491 
      3.512  0.000543015  0.000435661 
      3.513  0.000555685  0.000445829 
      3.514  0.000562703  0.000451462 
      3.515  0.000564068   0.00045256 
      3.516  0.000565433  0.000453657 
      3.517  0.000560544  0.000449737 
      3.518  0.000554959  0.000445258 
      3.519    0.0005474  0.000439196 
       3.52  0.000531955  0.000426937 
      3.521   0.00051651   0.00041454 
      3.522  0.000499164  0.000400618 
      3.523  0.000480559  0.000385686 
      3.524  0.000461953  0.000370713 
      3.525  0.000448917  0.000360252 
      3.526  0.000436503  0.000350289 
      3.527  0.000423949  0.000340214 
      3.528  0.000410826  0.000329683 
      3.529  0.000397706  0.000319154 
       3.53  0.000383064  0.000307403 
      3.531  0.000367408  0.000294842 
      3.532  0.000351748  0.000282277 
      3.533  0.000345248  0.000277062 
      3.534  0.000339767  0.000272665 
      3.535  0.000339112  0.000272141 
      3.536  0.000349711  0.000280619 
      3.537  0.000360309  0.000289125 
      3.538  0.000384127  0.000308239 
      3.539  0.000416749  0.000334419 
       3.54   0.00044937  0.000360598 
      3.541  0.000497739  0.000399405 
      3.542  0.000546119  0.000438219 
      3.543  0.000599821  0.000481303 
      3.544  0.000665967  0.000534313 
      3.545  0.000732129  0.000587386 
      3.546  0.000801489  0.000643022 
      3.547  0.000872226  0.000699762 
      3.548   0.00094298  0.000756513 
      3.549    0.0010097  0.000810026 
       3.55   0.00107642  0.000863537 
      3.551   0.00113613  0.000911348 
      3.552   0.00118528  0.000950783 
      3.553   0.00123443  0.000990217 
      3.554   0.00126073   0.00101132 
      3.555   0.00127722   0.00102456 
      3.556   0.00129045   0.00103507 
      3.557   0.00127436   0.00102217 
      3.558   0.00125827   0.00100928 
      3.559   0.00123847  0.000993403 
       3.56   0.00121308  0.000973046 
      3.561   0.00118769  0.000952585 
      3.562   0.00115202  0.000923982 
      3.563   0.00111195  0.000891849 
      3.564   0.00107127  0.000859227 
      3.565   0.00102511   0.00082221 
      3.566  0.000978957  0.000785113 
      3.567  0.000934722  0.000749643 
      3.568  0.000893353   0.00071647 
      3.569  0.000851994  0.000683305 
       3.57  0.000820273  0.000657799 
      3.571  0.000790955  0.000634163 
      3.572   0.00076204  0.000610983 
      3.573  0.000736674  0.000590586 
      3.574  0.000711309  0.000570255 
      3.575  0.000689848  0.000553053 
      3.576  0.000672304   0.00053899 
      3.577   0.00065476  0.000524872 
      3.578  0.000643342  0.000515722 
      3.579  0.000633458  0.000507802 
       3.58  0.000624721  0.000500748 
      3.581  0.000620572  0.000497429 
      3.582  0.000616424  0.000494111 
      3.583  0.000614742  0.000492717 
      3.584  0.000615527  0.000493352 
      3.585  0.000616311  0.000493987 
      3.586  0.000605632  0.000485383 
      3.587  0.000593677  0.000475711 
      3.588  0.000581383  0.000465866 
      3.589  0.000567753  0.000454902 
       3.59  0.000554123  0.000443987 
      3.591  0.000544078  0.000435944 
      3.592  0.000536427  0.000429774 
      3.593  0.000528776  0.000423649 
      3.594  0.000531103  0.000425473 
      3.595   0.00053454  0.000428233 
      3.596  0.000538152  0.000431132 
      3.597  0.000542468  0.000434548 
      3.598  0.000546784  0.000438011 
      3.599  0.000545852  0.000437224 
        3.6  0.000541423  0.000433682 
      3.601  0.000536993  0.000430093 
      3.602  0.000541368  0.000433604 
      3.603  0.000546722  0.000437852 
      3.604  0.000551793  0.000441919 
      3.605    0.0005562  0.000445455 
      3.606  0.000560607  0.000448944 
      3.607  0.000565015   0.00045248 
      3.608  0.000569423  0.000455969 
      3.609   0.00057383  0.000459504 
       3.61  0.000584436  0.000467954 
      3.611  0.000595045  0.000476461 
      3.612  0.000606489  0.000485586 
      3.613  0.000619888  0.000496326 
      3.614  0.000633291  0.000507017 
      3.615  0.000648717  0.000519381 
      3.616  0.000665012  0.000532384 
      3.617   0.00068131  0.000545388 
      3.618  0.000699494  0.000559959 
      3.619  0.000717677  0.000574469 
       3.62  0.000732002  0.000585951 
      3.621  0.000740536  0.000592726 
      3.622  0.000749069  0.000599562 
      3.623  0.000755083  0.000604318 
      3.624  0.000760019  0.000608211 
      3.625  0.000765862  0.000612894 
      3.626  0.000779867  0.000624042 
      3.627  0.000793875  0.000635259 
      3.628  0.000807998  0.000646498 
      3.629  0.000822298  0.000657877 
       3.63  0.000836601  0.000669328 
      3.631  0.000849072  0.000679244 
      3.632   0.00086076  0.000688605 
      3.633  0.000872863  0.000698223 
      3.634  0.000888717   0.00071084 
      3.635  0.000904568   0.00072353 
      3.636  0.000924703  0.000739718 
      3.637  0.000951277  0.000760906 
      3.638  0.000977845   0.00078217 
      3.639   0.00101059  0.000808289 
       3.64   0.00104488  0.000835638 
      3.641   0.00107982  0.000863591 
      3.642   0.00112067  0.000896176 
      3.643   0.00116152  0.000928754 
      3.644   0.00120385  0.000962613 
      3.645   0.00124763  0.000997525 
      3.646   0.00129141   0.00103243 
      3.647   0.00134055   0.00107161 
      3.648   0.00139101   0.00111196 
      3.649   0.00144321   0.00115358 
       3.65   0.00150236   0.00120075 
      3.651   0.00156151   0.00124791 
      3.652   0.00163123   0.00130365 
      3.653   0.00171154   0.00136771 
      3.654   0.00179183   0.00143173 
      3.655   0.00188876   0.00150905 
      3.656   0.00198754   0.00158799 
      3.657   0.00209215   0.00167142 
      3.658   0.00221991   0.00177297 
      3.659   0.00234767   0.00187483 
       3.66   0.00248873    0.0019873 
      3.661   0.00263859     0.002107 
      3.662   0.00278845   0.00222646 
      3.663   0.00296588   0.00236791 
      3.664   0.00314634   0.00251175 
      3.665   0.00333438   0.00266161 
      3.666   0.00354013   0.00282589 
      3.667   0.00374594    0.0029899 
      3.668   0.00398592   0.00318115 
      3.669    0.0042487   0.00339056 
       3.67   0.00451154   0.00359997 
      3.671   0.00484955   0.00386933 
      3.672   0.00519593   0.00414532 
      3.673   0.00555969    0.0044356 
      3.674   0.00596369   0.00475748 
      3.675    0.0063677    0.0050788 
      3.676   0.00684141   0.00545613 
      3.677    0.0073614   0.00587029 
      3.678   0.00788139   0.00628438 
      3.679   0.00851296   0.00678735 
       3.68   0.00914467   0.00729035 
      3.681   0.00982927   0.00783378 
      3.682    0.0106376   0.00847809 
      3.683    0.0114461   0.00912159 
      3.684    0.0123722   0.00985867 
      3.685    0.0133487    0.0106357 
      3.686    0.0143254    0.0114128 
      3.687    0.0156374    0.0124569 
      3.688    0.0169494    0.0135007 
      3.689    0.0183924    0.0146487 
       3.69    0.0200326    0.0159535 
      3.691    0.0216723    0.0172577 
      3.692    0.0237055    0.0188711 
      3.693     0.025908    0.0206225 
      3.694    0.0281643    0.0224163 
      3.695    0.0309085    0.0245981 
      3.696    0.0336534    0.0267801 
      3.697    0.0367801    0.0292654 
      3.698    0.0404807    0.0322069 
      3.699    0.0441814    0.0351478 
        3.7    0.0486151    0.0386635 
      3.701    0.0532308     0.042335 
      3.702    0.0579809     0.046104 
      3.703    0.0639434    0.0508405 
      3.704    0.0699044     0.055575 
      3.705    0.0766724    0.0609378 
      3.706    0.0846534    0.0672748 
      3.707    0.0926324    0.0736091 
      3.708     0.102116    0.0811378 
      3.709     0.111978    0.0889475 
       3.71     0.122154    0.0970114 
      3.711     0.135182     0.107348 
      3.712     0.148209     0.117681 
      3.713     0.162601      0.12907 
      3.714     0.178352     0.141559 
      3.715     0.194104     0.154032 
      3.716     0.213372     0.169305 
      3.717     0.233514     0.185232 
      3.718      0.25428     0.201685 
      3.719     0.277551     0.220122 
       3.72     0.300816     0.238501 
      3.721     0.326422     0.258779 
      3.722     0.354369     0.280908 
      3.723     0.382323     0.302977 
      3.724     0.411883     0.326371 
      3.725     0.441622     0.349903 
      3.726     0.471881     0.373843 
      3.727     0.504179     0.399271 
      3.728     0.536478     0.424809 
      3.729     0.567739     0.449521 
       3.73     0.598297     0.473575 
      3.731     0.628855     0.497665 
      3.732     0.658147     0.520801 
      3.733     0.687291     0.543705 
      3.734     0.714902     0.565498 
      3.735     0.738938     0.584459 
      3.736      0.76298     0.603299 
      3.737     0.784098     0.619943 
      3.738     0.803272     0.634983 
      3.739     0.822451     0.649956 
       3.74      0.83766     0.661917 
      3.741     0.852429     0.673525 
      3.742     0.865693     0.683942 
      3.743     0.875439     0.691363 
      3.744     0.885185     0.698995 
      3.745     0.892873     0.705001 
      3.746     0.899191      0.70978 
      3.747     0.905509     0.714701 
      3.748     0.908803     0.717236 
      3.749     0.912098      0.71955 
       3.75     0.914795     0.721611 
      3.751     0.916098     0.722571 
      3.752     0.917402     0.723384 
      3.753     0.917671     0.723449 
      3.754     0.917496     0.723243 
      3.755     0.917322     0.722891 
      3.756     0.916144     0.721894 
      3.757     0.914966     0.720898 
      3.758     0.913568     0.719581 
      3.759     0.911839     0.718151 
       3.76      0.91011     0.716649 
      3.761     0.908081     0.714908 
      3.762     0.905922     0.712997 
      3.763     0.903755     0.711225 
      3.764     0.901506     0.709391 
      3.765     0.899256      0.70741 
      3.766     0.896954     0.705534 
      3.767     0.894572     0.703595 
      3.768     0.892191     0.701657 
      3.769     0.889925     0.699593 
       3.77     0.887689     0.697771 
      3.771      0.88547     0.695955 
      3.772     0.883404     0.694259 
      3.773     0.881338     0.692353 
      3.774     0.879338     0.690711 
      3.775     0.877438     0.689147 
      3.776     0.875539     0.687585 
      3.777     0.873933     0.686039 
      3.778     0.872401     0.684766 
      3.779     0.870897     0.683514 
       3.78     0.869641     0.682458 
      3.781     0.868385     0.681273 
      3.782     0.867316     0.680373 
      3.783     0.866436     0.679621 
      3.784     0.865555      0.67887 
      3.785     0.864922     0.678239 
      3.786     0.864351     0.677591 
      3.787     0.863851     0.677139 
      3.788     0.863637      0.67691 
      3.789     0.863422     0.676681 
       3.79     0.863383     0.676589 
      3.791     0.863518     0.676564 
      3.792     0.863653      0.67647 
      3.793     0.864058     0.676651 
      3.794     0.864493      0.67693 
      3.795     0.864985     0.677253 
      3.796     0.865708     0.677757 
      3.797     0.866432      0.67826 
      3.798     0.867266     0.678851 
      3.799     0.868175       0.6795 
        3.8     0.869084     0.680149 
      3.801     0.870195     0.680886 
      3.802     0.871328     0.681715 
      3.803     0.872492     0.682568 
      3.804     0.873732      0.68348 
      3.805     0.874972     0.684392 
      3.806     0.876292     0.685367 
      3.807     0.877667     0.686383 
      3.808     0.879042     0.687401 
      3.809     0.880385     0.688392 
       3.81     0.881728     0.689309 
      3.811     0.883063     0.690287 
      3.812     0.884377     0.691248 
      3.813     0.885691     0.692209 
      3.814     0.886995     0.693162 
      3.815     0.888291     0.694108 
      3.816     0.889587     0.695055 
      3.817      0.89074     0.695889 
      3.818     0.891892     0.696723 
      3.819     0.893021      0.69768 
       3.82     0.894095     0.698523 
      3.821     0.895169     0.699227 
      3.822     0.896125     0.699916 
      3.823     0.897032     0.700565 
      3.824     0.897939     0.701215 
      3.825     0.898735     0.701777 
      3.826      0.89953     0.702339 
      3.827     0.900257     0.702991 
      3.828      0.90088     0.703419 
      3.829     0.901503     0.703846 
       3.83      0.90204     0.704206 
      3.831      0.90254     0.704536 
      3.832     0.903028     0.704856 
      3.833     0.903404     0.705232 
      3.834      0.90378     0.705387 
      3.835     0.904152     0.705617 
      3.836     0.904516      0.70584 
      3.837      0.90488     0.706063 
      3.838     0.905225     0.706415 
      3.839     0.905564     0.706618 
       3.84     0.905905     0.706824 
      3.841     0.906257     0.707104 
      3.842     0.906609     0.707313 
      3.843     0.906959     0.707665 
      3.844     0.907308     0.707872 
      3.845     0.907657     0.708078 
      3.846     0.908042     0.708312 
      3.847     0.908436     0.708554 
      3.848     0.908841     0.708948 
      3.849     0.909344     0.709274 
       3.85     0.909846       0.7096 
      3.851     0.910392     0.709954 
      3.852     0.910981     0.710486 
      3.853      0.91157     0.710873 
      3.854     0.912241     0.711324 
      3.855     0.912931      0.71179 
      3.856     0.913622     0.712256 
      3.857     0.914315     0.712942 
